,OXA-RS,CIP-RS,LEV-RS,MXF-RS,GEN-RS,TET-RS,ERY-RS,SMZ-RS,CLI-RS,FOS-RS,VAN-RS,LNZ-RS,TEC-RS,DAP-RS,RIF-RS
group_960,0.7278636256843695,0.9999701410231718,0.28252416094318594,0.284060803101618,6.990863827603748e-09,0.98435401263096,0.9798724870977545,0.38804313752078706,0.9999999999999575,0.38291567916765507,1.0,1.0,0.9416105074712668,1.0,6.707363818877573e-24
group_961,0.07176982604045479,0.4949447685079034,0.024757613698441983,0.13026153834980705,0.8443753761181093,0.04389086689194193,0.9946622979416657,0.7027947938675487,0.06972570794257495,0.10407590692396229,1.0,1.0,0.5102571430097169,1.0,1.2901893578324142e-13
group_962,0.9963592711070849,0.009979471465888408,0.00028985041224675607,0.0059963015808681824,0.44943033326924087,0.9926053291820168,0.26166964199846704,0.4414438794949606,0.99916759391256,0.9981648612045403,1.0,1.0,0.4920256137483282,1.0,0.9300545261069455
group_964,0.9094839486521712,0.6279007191724397,0.0010266684301151975,1.1211882709900376e-05,0.6877010922415191,0.9994200826657001,0.927948492365683,0.6048594304979126,0.535809056662354,0.6984225891513506,1.0,1.0,0.0645308741316008,1.0,2.936043305847517e-16
group_966,0.7784513895346168,0.1908016905488454,0.00012986529717049037,0.19001026006169974,0.3904720490055886,0.34524716614593975,0.920556951105623,0.5852417350559653,0.9999706204618857,0.997290525926583,1.0,1.0,0.9252159678682047,1.0,0.0003093999693440325
group_967,0.34410729726417627,0.025650412941139095,4.798772493348982e-05,0.0003998429808444112,0.5055228910739037,0.9942733975465334,0.7909800081491973,0.05316495747818065,0.9999990350099603,0.9768152305209146,1.0,1.0,0.5223730560817714,1.0,5.493940186528627e-19
group_969,0.430032480634704,0.9998669865616806,0.17175126530073404,0.04725483372765048,0.9995097908048547,0.9925620589665853,0.9142769319812202,0.8056049573221599,0.9990641334484223,0.2302177632749742,1.0,1.0,0.9335852439118909,1.0,1.598542438618988e-52
group_970,0.9943544657295463,0.0015801814352390652,1.5615502548130957e-08,0.0009857574259003674,3.711570159354864e-05,0.0012440898778652047,0.7952970458030272,0.8213168948397706,0.511859420773493,0.04774177577338542,1.0,1.0,5.924943262863481e-20,1.0,2.8383573998835733e-31
group_972,0.9983945573921721,0.0026346836044600797,0.0001410875587507121,0.00010902345731570289,1.2516654068688168e-53,0.9579984182210642,0.457553204013248,0.36100127544747357,0.4069532359737451,0.8329732340208496,1.0,1.0,0.4146141857634344,1.0,0.9999533718524058
group_973,0.08100535598364625,0.9999999315987335,0.6754897411698441,0.9091479297881757,0.6559112674323052,0.8457298588293338,0.9993946110646628,0.9154998719235632,0.9999812958682662,0.9812582189351202,1.0,1.0,0.7437753677293462,1.0,1.0709621961083146e-06
group_974,0.9984810850206799,0.0027190908643016415,1.3113126028604912e-07,0.004570591151137743,0.36180877048073085,0.9994773597549698,0.09965096665563253,0.3981395710973997,0.9999999982239047,0.9965867104751813,1.0,1.0,0.6587837098156581,1.0,1.2167905321237045e-08
group_975,0.7466143149580896,0.007995683935376382,1.622219309474739e-08,0.00025238525913652424,0.011134209432130327,0.9993841930257633,0.9757852193470526,0.8297501123677619,0.9999948983580749,0.419412661973297,1.0,1.0,0.8412915466225707,1.0,0.9965565353851492
group_977,0.08630843477426657,0.6917894210546423,0.06125636962560617,0.0010472572062731774,0.494466061216782,0.9999990441566069,0.7971100550645339,0.8873832236442749,0.9999995372596449,0.999998802285836,1.0,1.0,0.9907268818750556,1.0,0.999999999987722
group_978,0.38153492146825824,0.01843951748807414,3.0135909577360805e-06,5.17045984435357e-05,0.03522538478777674,0.8804934654876099,0.49840537387246325,0.0025983461187584454,0.9999642826823483,0.6643758254977643,1.0,1.0,0.9952173691402334,1.0,1.084700305308285e-11
group_979,0.0027919865977680805,0.3937436782314956,0.0013142726434773734,0.00035106033867363454,0.3206257704368504,0.9975761352145353,0.9613677949557841,0.009211594542370001,0.9999999995259203,0.7513034062723999,1.0,1.0,0.38423767677945486,1.0,0.9726987635192792
group_98,0.9891942612726837,2.121223036478413e-52,2.1090166956840568e-05,9.43079940218794e-07,0.5465569566848535,0.9997429534724567,0.1307067937024882,0.19527611846437046,0.9995764998207566,0.9994356502925456,1.0,1.0,0.9990452045964282,1.0,6.949327100660516e-50
group_980,0.9717802267250975,0.3416621060957729,9.962991775708121e-06,0.04943416287592023,5.486589460009042e-20,0.9992585967281354,0.6008627789564064,0.40018355290146645,0.00029297470271607147,0.9781086594033223,1.0,1.0,0.17219740594791277,1.0,0.9996376745425537
group_981,0.07049260613092939,0.09446341179454679,2.629064513016233e-06,3.019827960802018e-06,0.441152392347597,0.9891790655175,0.9296475430005697,0.3037117551444211,0.027732934629561442,0.37787550240469236,1.0,1.0,0.9569377372005219,1.0,1.0384734293838841e-20
group_983,0.14084373502032355,0.10412086332037099,0.2828065524642996,0.1714209066499762,0.996940882443442,0.5924792047475191,0.9880861292234966,0.6474507558054321,0.5922010069814074,0.29581247457631427,1.0,1.0,1.503465172185177e-06,1.0,0.7138007304149376
group_985,0.12422792636205579,0.39897508569402484,0.0003226036657574427,6.841949764986628e-10,0.5616657609555882,1.3972211394962671e-06,0.8582224189760915,0.4430202901944055,0.9999937355171904,0.28460640534814063,1.0,1.0,1.8739697701379332e-13,1.0,0.991411248678778
group_986,7.528379757396729e-06,0.0007329690526119237,0.002809103714973952,0.08300671056281841,5.647554339768568e-51,0.9472215879352495,0.9896999118989792,9.426045215278835e-06,0.9999999994687887,0.944633341840339,1.0,1.0,0.9999997646499722,1.0,1.7217090891640132e-44
group_987,0.4625819775299793,0.9942717985809162,0.34387823141152474,0.7885445684362381,4.559466959671422e-36,0.9991290942411742,0.9430181269088866,0.488694181964066,0.9999999999999994,0.9947822851669652,1.0,1.0,0.9985476985523443,1.0,0.0023773586221386405
group_988,0.389909912499927,2.460058190148552e-05,0.05690093789955731,0.0023673589223394834,0.7215693714287659,0.9970030158750801,0.991661350955805,0.008320134589060724,0.9989189149994406,0.49765876096869077,1.0,1.0,0.5208117363528103,1.0,6.190417804983863e-08
group_989,0.13385544741847025,0.19157617023833243,0.0016022779423484675,0.0009682052616727399,0.5292476727520833,0.9991513544211337,0.9947474223250294,0.8638476437461726,0.9999507953723085,0.8170683205983635,1.0,1.0,0.8175118241904125,1.0,8.713073446203175e-62
group_991,0.7324042910128798,0.012143041288587059,6.349564462826308e-08,0.003959537083206819,0.39005600603316415,0.5044636033552938,0.3767730636736075,0.1153979801252482,0.9993127847689991,0.7727670754156741,1.0,1.0,0.2035411198595494,1.0,0.3653845066231091
group_993,0.042273919459143626,0.05013074820051981,7.836821777308147e-07,5.345371139637418e-06,0.0019490323531666223,0.9999965089169319,0.9863214536224323,0.1331376402286821,0.9846096387165175,0.010112595678031322,1.0,1.0,0.7686430756513412,1.0,1.3667588094724007e-18
group_994,0.2434935826692478,0.01758389785501013,0.0014176685819937234,6.411096335405776e-09,9.34213859282745e-05,0.00022593779314091306,0.9224977441564622,0.00010985468383324323,0.9982825135627925,0.7918568405867265,1.0,1.0,0.999970410314675,1.0,3.3807390062553676e-06
group_995,0.9566576217713069,0.5179417063715965,0.08316006268380516,0.30056593646737434,0.993135312331695,0.9965602473718935,0.9900036652848366,0.43956147177469673,0.9997851609898692,0.3777110450732975,1.0,1.0,0.03640917418559075,1.0,0.00023887699971339465
group_996,0.44603822886950256,0.050471622477104204,6.256552236856749e-06,7.081679402009884e-05,0.46054666341845946,0.9915405954934556,0.9678693199855312,0.23425433645729288,0.9997997675081761,0.9991388138283314,1.0,1.0,0.8150280214729086,1.0,0.6593383403930437
group_997,0.6485999571638309,0.9425262683530978,0.9335324360586834,0.5949596713442503,0.9995510129922504,0.0036968077498942833,0.8424619511961743,0.979746288144392,0.9999999690086518,0.7963180706974428,1.0,1.0,0.9588106374547304,1.0,0.9999992730385023
group_998,0.32412809758417627,0.000566565222181909,1.9333912326034993e-05,0.0025139712833604755,0.9815245541505184,0.7753779507629425,0.17868056107486893,0.06072602822885361,0.9998379146326448,0.7913294917050028,1.0,1.0,0.5100070372513484,1.0,0.9975487049715974
grpE,0.0006019676348421365,0.4785898421916008,0.0001177266947500572,0.13206871243696036,0.04241818214313168,0.7956871130056569,0.8413668691811093,0.28785360986591213,0.9025517636069224,0.37993443063408616,1.0,1.0,0.00892784630724106,1.0,0.8862573608923489
gsaB_1~~~gsaB_2~~~gsaB,0.1245778785591822,0.15699769845511896,1.0253407884589683e-05,0.02404409546757872,8.739523765072646e-16,0.058898178251204636,0.8564220743130149,0.5922145949154695,0.9357761964726746,0.9004131582625214,1.0,1.0,0.326769783343968,1.0,1.9649115662576587e-36
gseA,0.548560055444536,0.1898890708684191,0.10131727402030749,0.016566344872893445,0.9902334216545349,0.6721088481404169,0.9998980403790088,0.9984889279725406,0.9278366390899138,0.7812589288781345,1.0,1.0,0.6946943184615755,1.0,0.2507499158144705
gtfA_2,0.1859923085657497,0.06739086518924185,6.481829590074339e-08,1.0964798802784313e-08,1.6858190228037642e-38,0.9999999482160113,0.8612107151564635,0.018127279996635,0.9999999894881639,0.9966012277541941,1.0,1.0,0.9796991497622057,1.0,3.1357319023932317e-12
gtfA_2~~~tagE,0.005940385776255286,0.99290467467512,0.06773158755738896,0.8981284690873709,0.5686599287421041,0.9962190514649563,0.8329482638536515,0.9962284228571341,0.901394831281221,0.9480552925551312,1.0,1.0,0.00019591946709368282,1.0,1.7641831225746806e-07
gtfA~~~gtfA_1,0.38939426515198067,0.8251225781753148,2.1119877580923823e-05,0.0016662632902547257,0.9348272137460952,0.999998361074453,0.7071368206218074,0.24691916254624363,0.9999990136420973,0.9519508805292335,1.0,1.0,0.9999836245490996,1.0,0.9302920308919859
gtrA,0.8851314340345582,2.5623828779819165e-07,1.9913087620718607e-13,2.6795725220047724e-06,0.7671040986954369,0.9938472328669564,0.44756826474737865,0.0034296764292047074,0.9996764889354393,0.6973776801604894,1.0,1.0,0.09440094008804838,1.0,0.7846680811424022
guaA,0.362230929944021,0.001258702837428645,5.933013069721596e-08,3.1129834539217045e-07,0.5804154572683863,0.38734143644131624,0.930377796487879,0.15377045219834487,0.9988691150830468,0.6697369807291513,1.0,1.0,0.9997055719960681,1.0,0.44919503885507783
guaB,0.14041727652337804,5.022297455623173e-05,5.991357735787021e-11,4.377902486385109e-09,0.058813474502865275,0.9999774101078551,0.06704946041648188,0.6756153386050621,0.9999996053735127,0.8954612026797837,1.0,1.0,0.9996384274787333,1.0,0.9999999993432979
guaC_1~~~guaC_2~~~guaC,0.9989341611693766,0.05388676184648413,0.0008228274740193929,2.666272781616308e-12,0.0002307473114109155,0.8666123158063956,0.8215674919621018,0.1516207041789957,0.0002734204946120371,0.38616964484237615,1.0,1.0,0.038812760575114715,1.0,1.5875834407705368e-29
gudB,0.8703125043549782,0.8883646932826681,0.17338141799341014,0.706247056340835,0.0903755952545342,0.9996778589832893,0.6090971626530934,0.8860015777417364,0.9999987773498753,0.578269634384666,1.0,1.0,0.8270710461516998,1.0,0.9537844248854637
gvpP,0.9301095057576817,0.01593792646351813,7.800686253732383e-05,0.0019077118869565604,2.194335354104852e-11,0.9998471425130997,0.977953271292252,0.4901340050615255,0.24230828485128889,0.9772714607340218,1.0,1.0,0.414786729255531,1.0,0.036245769657389286
gyrA,0.8854599256184934,2.404904886560753e-05,9.04142293029751e-16,8.779613056793308e-25,6.748844074314387e-28,0.9999999999982844,0.9958844153055718,0.7011666838045864,0.9915962855309849,0.17430736198989533,1.0,1.0,0.9766050755833551,1.0,2.4261935291561054e-49
gyrB,0.007097783947822011,0.025853066008373476,0.004847685961527289,4.920066257240875e-05,0.9336755007766763,0.9497998362664389,0.9708266449499863,0.02407457511489619,0.9999999926129802,0.04262328554169754,1.0,1.0,0.9970938763665476,1.0,9.98964456148837e-08
hemA,0.8864454833751237,0.767777872964784,4.739857038523582e-06,0.0008210273505978519,0.929421722508233,0.9999999877996109,0.9406038603966459,0.15977328405850305,0.9999999989123786,0.9815330735404564,1.0,1.0,0.9025953032429708,1.0,0.9999998644436567
hemB,0.8732917687239439,1.591079902040251e-06,6.288851552940366e-10,2.6529839825987578e-05,0.5864726509051708,0.9957066716707885,0.8245046952057841,0.012722562543574617,0.9999950852930022,0.9999993597568262,1.0,1.0,0.6737325408842582,1.0,0.9164213750994755
hemC,0.9999943193811999,0.01469976142262013,1.1824674675484717e-11,0.01036254882883684,0.9534671783860359,1.1954145364225462e-49,0.8049217523995137,0.00012193653411927496,0.9999945253914687,0.9977440210176732,1.0,1.0,0.5991844049161815,1.0,0.4866847283612077
hemD,0.3588396005105323,0.0021842208532322203,1.7793026980130415e-08,0.0005938315195994758,0.18155057264417362,0.9178180609075858,0.7114302883974039,0.0028814865102557738,0.9999998964806021,0.12464127122717758,1.0,1.0,0.039512477092796774,1.0,0.45139396286025935
hemE,0.144341248880395,0.6943652720799222,0.03898641434987725,0.05916642805344736,1.735359435767281e-21,0.9999219457259231,0.973491257708825,0.6735106755947919,0.9999999346955639,0.516750916606023,1.0,1.0,0.22705349221696355,1.0,0.0008237682077113123
hemH,0.7062278207028885,0.2718908166918395,1.968521497545764e-05,0.0003511917203569312,0.605710871862664,0.14855717850188233,0.88399862490098,0.8683798526636279,0.42349886162356104,0.49842838571486586,1.0,1.0,0.34198089756259886,1.0,0.0034436950373646835
hemL,0.8078748208876824,0.9541426538938748,0.008085261598119946,0.24070569123858612,0.9295388145798519,5.025192844202161e-06,0.9735943339279353,0.2242006442471791,0.9999999792419849,0.052697849752057914,1.0,1.0,1.4975996496838226e-08,1.0,7.998049753878778e-15
hemN,0.12282193333259445,0.896533705008975,0.003981441976161295,0.20998745422135068,0.06150429072713661,0.9985671084574204,0.9777574025008432,0.19902246717356784,0.9999999459649784,0.9143014569862196,1.0,1.0,0.5278097974247493,1.0,0.9874106716247368
hemX,0.9999365009665614,0.0004109741612240917,6.686066490265105e-08,0.002683297162881619,0.4729814525711409,0.978368577342447,0.7906927412353818,2.8742792307565527e-05,0.9987332442725735,0.400162386276519,1.0,1.0,0.566701369723879,1.0,0.012465558261953752
hemY,0.9982102575655715,0.5152602702662343,0.03506462705834148,0.13912803446684993,2.038969238352259e-11,0.9911701835527319,0.9712134110332977,0.39094579142687175,0.8347327824999385,0.9222563437452003,1.0,1.0,0.9738169010431488,1.0,0.25022456881720856
hflX~~~hflX_1~~~hflX_2,9.526514806384531e-05,6.915247631009418e-08,7.903696790245649e-05,2.456163521320377e-06,2.0464995729261633e-05,0.9936977630446308,0.9646272439710618,0.07854157175306571,0.9999991266342206,0.9764085190964629,1.0,1.0,0.4428995542327814,1.0,3.488708579354083e-05
hfq,0.7003707112156512,0.01725194491255496,0.004454210620679968,0.00014706240118261948,1.8646833899407356e-32,0.999993132624612,0.8947718609543882,0.9057150779520006,0.9938169963312865,0.9972420356248303,1.0,1.0,0.39853058855377227,1.0,0.6703206523280194
hisA_2~~~hisA_1~~~hisA,0.05181915692123195,0.9983626152469889,0.9366927900877318,0.7694526031458323,5.57264899380867e-13,0.0009928486213055577,0.9998614052170082,0.9589657082574526,0.9942900329068995,0.6578275626339605,1.0,1.0,0.9995426105927543,1.0,0.990957658570949
hisB,0.22695387007735868,0.004761146454763802,0.0005511167903392805,0.0009388914637299692,3.432740713433414e-18,0.07825488960334483,0.8879898675317609,0.3158115636095238,0.995915133398904,0.6850457135974127,1.0,1.0,0.9518763665156579,1.0,1.787820503984791e-15
hisD_2~~~hisD_1~~~hisD,0.7925872416040323,0.9524610141337605,0.3156919630061099,0.02114106005803206,2.0914634779730362e-14,0.006443494805138398,0.9984704143417932,0.1231597510122857,0.3292384784298534,0.13476852420740887,1.0,1.0,0.2679840152549295,1.0,6.606073984455921e-15
hisF,0.06100315904865461,0.9980079051724537,0.4386982974210351,0.1493336990623315,0.0003911338462970103,0.9323212089293171,0.9997833322058518,0.9457637943959081,0.9999990836572799,0.9873861360571115,1.0,1.0,0.8527657607155926,1.0,8.47679064356145e-30
hisG_2~~~hisG_1~~~hisG,0.1695313994680612,0.5908069870696749,0.2965778058274726,0.004120481152732784,0.5513131459128772,0.9765369296239272,0.9155214005400161,0.9036520900716977,0.8555362882422286,0.9999999990010265,1.0,1.0,0.9973635391568184,1.0,0.9999999999973229
hisH_1~~~hisH_2~~~hisH,0.2741838259040551,0.9779779678842435,0.45275125435743424,0.030041964306271332,1.5839553477891573e-17,3.979796875690359e-08,0.9999998124253298,0.6770408550383943,0.4385974930481858,0.9810825173154776,1.0,1.0,0.0469868430294218,1.0,1.5188460134722794e-41
hisI,0.20414368157354695,0.9566144243072289,0.017174255278642178,0.019780926722525915,1.2691659882822408e-16,0.5809431312942496,0.9619736765407598,0.27633437207894246,0.9999999690765955,0.7002289776902114,1.0,1.0,6.400165044472153e-13,1.0,0.8852410478967995
hisS,0.9947717196962498,0.008361527531216311,9.852046168114122e-07,0.30843932503731947,0.5321831395522307,0.0020912667484759193,0.9580807587145481,0.10025165823194418,0.9999982863725739,0.6847410530315101,1.0,1.0,0.1984280822241222,1.0,0.6604655302664226
hisZ_2~~~hisZ~~~hisZ_1,0.17074119891646292,0.3259375438848761,0.012205284718194235,0.0019412576027409145,0.6070763785903935,0.9438029084564928,0.9999943722909598,0.43541041111833534,0.9996316838051017,0.9979981900973852,1.0,1.0,0.37859633569624146,1.0,0.33220211930486376
hit,0.7730291336118885,0.3027402461711639,0.019187936104676846,0.14223680355922638,2.067711291811544e-12,0.012947174122460962,0.6416289459049033,0.3119643635679105,0.9997492301231188,0.17448837524339006,1.0,1.0,0.9083013176030286,1.0,3.1630219211133764e-09
hmrA_1~~~hmrA_2~~~hmrA,0.4239622056755463,0.1987472407503025,0.0015190256729163706,7.342970946111466e-05,0.9645405027641922,0.9999999948492824,0.470531620022134,0.027955832758900612,0.03414749401924022,0.5155371284083442,1.0,1.0,0.6145209388390621,1.0,5.708582116048868e-11
holA,0.7439604774454629,0.783535957232242,7.347269249614346e-06,0.009610257336191152,0.9286887086172646,0.9669818993226477,0.9945917121704828,0.4223122759173695,0.9998638699524792,0.1675154991283737,1.0,1.0,0.17648941756499423,1.0,0.18578208160693815
holB,0.9968811370154862,0.45456922247235243,0.09943574587577647,0.027620476844336567,0.6434130874955868,0.9190057729412026,0.8082510054851222,0.7935344854012816,0.9990194121760148,0.9972595058322716,1.0,1.0,0.9550442971991985,1.0,1.551905047920576e-13
hpcG~~~mhpD_1~~~amnF,0.9968739462533972,0.09145890773012084,0.0001291120426864554,2.210783177133204e-07,0.02385975469190197,0.00042560359030233304,0.8520860655230073,9.353885913005178e-05,0.9999999999994738,0.8710773767917274,1.0,1.0,0.9717319107552072,1.0,0.999999996124764
hprK,0.6501981990576229,0.7863861948161966,0.04398558983066144,0.000777294509900279,0.009348463883467757,5.683541828085695e-50,0.9860267812608828,0.7197475899993815,0.9999971062372461,0.18279551290023416,1.0,1.0,7.411584307206559e-06,1.0,0.9897401536079329
hpt,0.04649978230858662,0.7962417872734224,0.07634028371514708,0.535148522373865,7.366413507592899e-13,0.4181717547198096,0.7829990394244053,0.6620821096030012,0.05331027212355669,0.9258864968755021,1.0,1.0,0.999997467217294,1.0,0.8643859415198232
hrcA,0.02881147320707682,9.774910866761717e-44,0.0006690144509649143,0.49832053721833575,0.999521976980506,0.9999992932912193,0.6837826524172266,0.41788488658518236,0.9999999972083554,0.9517840494079213,1.0,1.0,0.9842617926828179,1.0,0.4299282122423962
hslU,0.1282994955782606,0.7054879986803423,5.008742464789366e-07,0.007193157449191501,6.765387417429386e-05,0.9877051290280052,0.9323149950220312,0.009982085949507271,0.9977863144839512,0.02498775787804449,1.0,1.0,0.5066209277932857,1.0,4.797596137536643e-18
hssR,0.05508295191988063,0.34720141228155216,0.02674567545116686,0.016137191321207014,1.847611597775098e-57,0.990576659860599,0.5161970293176358,0.643425994404596,0.11444228149515873,0.7966663470625662,1.0,1.0,0.1421516955957692,1.0,0.5519397526033306
hssS_2~~~hssS_1~~~hssS,0.0007077173265881863,0.9570418223614291,0.03407654734802762,0.20923099233862563,0.9995012482897131,0.9999999989941505,0.999614684103457,0.8635453723647335,0.9708398393234553,0.7623667654577464,1.0,1.0,0.9999691136363926,1.0,3.230767069611318e-32
htsC,0.9753222028930995,0.8972692905045072,0.269514221638901,0.25028517645283627,0.9942928249223507,0.9991298012913321,0.8229682075257324,0.6020148951518247,0.9999978364435135,0.6497804371661056,1.0,1.0,2.460519079488185e-15,1.0,0.9999999999999755
hutG~~~hutG_1~~~hutG_2,0.9898574233630733,0.522311772108188,0.00021588473112208609,0.007297593932185076,1.1544975330495154e-47,0.9925748649907388,0.9875861018407311,0.6442074895468901,0.9999999995207378,0.9174993617812855,1.0,1.0,0.9853649577889216,1.0,0.9999495187856756
hxlA,0.0015069846221207486,0.0025516384225524142,1.369192866195556e-06,0.0014817281725504217,0.6902231785886045,0.9999968421016014,0.06761089722253831,0.4557882408598178,0.01630590797659723,0.5045641190760299,1.0,1.0,0.94862863054328,1.0,0.42489312498159076
ileS_2~~~ileS_1~~~ileS,0.33458895814706785,0.9994845749655513,0.23414501702628343,0.18959693364629185,0.9998487590667585,0.9999999947742286,0.9089325642391501,0.7100159080383045,0.06885213228590488,0.9998312220658678,1.0,1.0,0.9429567472515559,1.0,1.9886020819914482e-51
ilvA_2~~~ilvA_1,0.09610931942475978,0.783007904040586,0.00029473880260561083,5.061167726131845e-06,0.011285927047237718,0.376971003180974,0.4206178805575775,0.821722185642356,0.9999999643756461,0.9922763556203564,1.0,1.0,0.9999977043310866,1.0,1.7882383067121152e-13
ilvB_1~~~ilvB_2~~~ilvB,0.033575856235945015,0.00484742993915601,3.3906014347791924e-08,9.553420994503502e-07,0.010005871041369494,0.008748036781278784,0.999422069177449,0.026359480940779077,0.9971768397605403,0.8756525031298429,1.0,1.0,0.9452103224804209,1.0,1.9699863711307534e-38
ilvC_2~~~ilvC_1~~~ilvC,0.3758386843314121,0.11307502784812182,8.750539393677561e-05,1.9080743761048748e-06,0.05599919681958623,0.9990825414303467,0.9108710357826268,0.7034633040915143,0.9999484198525677,0.9747180193288408,1.0,1.0,0.3845234911585418,1.0,1.3178557470560031e-14
ilvD_1~~~ilvD_2~~~ilvD,0.7811024626652893,3.152005194818095e-07,0.014731552494434858,4.53980476705578e-05,0.05317453280849917,0.9994717135084125,0.9968440719060725,0.46781120206795235,0.9988806286343088,0.20068403443676483,1.0,1.0,0.9158395477531621,1.0,5.080597032755819e-11
ilvE,0.9879037246752224,0.5871152582839861,0.012308742658707574,0.025679956484777722,0.13678571876285056,0.9119313499443217,0.6524952483083754,0.9243596915575272,0.7560682377271514,0.6889746536675949,1.0,1.0,0.03370696814900829,1.0,5.36064900028494e-24
infA,0.999884114102505,0.9936691841564509,0.9627327036053439,0.9787399733035145,0.8546507626753646,0.9998441683565193,0.328826898936963,0.9925978462285421,0.999570406671855,0.9997539153353538,1.0,1.0,0.9999967380250459,1.0,0.9999997695266094
infB,0.07220949086286259,0.9999980299009444,0.10128214861089169,0.3945711249314521,2.2840618669686576e-32,0.9999999957005888,0.9999897154152492,0.8710548175680958,0.999999999999238,0.9501398189851613,1.0,1.0,0.9758326754483257,1.0,0.9999996071281527
infC,0.8985974918614463,5.697652979407477e-05,6.272943538059789e-06,0.0010007476241578905,0.21955219301398332,0.24807188944388092,0.7681672004239696,9.557508078076653e-06,0.9515316118913768,0.954291292527276,1.0,1.0,0.040571030085977663,1.0,0.9655700575219035
iolT~~~pcaK~~~csbC_2~~~ygcS,0.22316769075419435,0.2317291265966011,0.0321594343654689,6.9393968813057174e-09,1.5497679838987245e-37,0.4506917263096211,0.999999988355062,0.0005082546086222027,0.032451033839756234,0.4187321414830104,1.0,1.0,0.45704366466851276,1.0,0.0943535687698851
ipdC,0.9995297065047587,0.6803299331956532,6.382906810379981e-05,0.04814355232399333,0.919167479604423,0.8475471919570826,0.9653034065597591,0.1751677036255552,0.9999999999999533,0.4469364827143306,1.0,1.0,0.9999938603770383,1.0,0.027265389751752158
isaA,0.5367067101648806,0.0026414242179149433,8.946894112493093e-08,0.007462002448937644,0.6487067610145739,3.3299382985135915e-05,0.38451119143753737,0.13475389186167386,0.0008656884279256068,0.9999647158825982,1.0,1.0,0.9492699810459827,1.0,0.9999932330153051
isaB,0.7965285145111416,0.006019101963356601,3.569569704941268e-07,3.8818313057443905e-06,2.156905052201094e-55,0.9992083287756157,0.949501927488365,0.14881043355995038,0.9988103284567909,0.9509638764326471,1.0,1.0,0.16862280386786557,1.0,1.9276624071837374e-28
iscU,0.7037580302572157,0.005843084503113328,3.4508180414359656e-05,0.0007313986969317583,0.3992044346114257,0.3371372067025867,0.7287900957900735,0.316242110913714,0.9998330427753617,0.9498156353012246,1.0,1.0,0.2019965146166218,1.0,0.9281747212380987
isdI~~~isdG,0.9999999960581051,0.007849531344106271,0.001661131974559409,0.1960257730063197,0.9686464929918311,0.9841259896967891,0.013775667272222113,0.9941307657181259,0.9999999973102224,0.09515041530665792,1.0,1.0,0.9291026850260291,1.0,0.9996958795773803
ispA,3.262468922886983e-08,0.05488996195202674,5.796049262553043e-07,0.02692622278823853,0.999515826124684,0.9994768345685333,0.9433818039070827,8.535606206426542e-05,0.9999680980098553,0.00375253388709063,1.0,1.0,0.9130778372370738,1.0,5.923621002827081e-08
ispD_1~~~ispD_2,0.4920515491059027,0.004987525660049573,1.779431964323897e-05,0.0018524884468442582,0.8964935581894149,0.9999417133203372,0.37801787708890827,0.18324424669254388,0.9847661157869833,0.9747086917592844,1.0,1.0,0.5795651037910008,1.0,4.305827231897122e-07
ispE,0.9758114685092213,0.00420560315009163,1.0410226777906484e-06,0.33172276614319235,0.9998370009396772,0.9999998111111196,0.9976526902440619,0.9332083986185095,0.9999997016333013,0.3014320759142959,1.0,1.0,0.00886368104867559,1.0,0.949236851075358
kapB,0.03421685862866223,0.37296981379881355,0.00018061726692784842,0.07688183541910062,0.9995125704576264,0.9998582690340203,0.9342161986798544,0.11558274472169336,0.9976368227447535,0.998304823793477,1.0,1.0,0.5474157976975212,1.0,0.0009569388698497024
katE,0.17635984951915448,0.07454609875112148,1.2021072043679693e-05,7.2420690086080035e-06,0.004741762902163312,0.9846925131818045,0.9448741018703892,0.40368086296369476,0.999832045867561,0.982396926999212,1.0,1.0,0.27117282119617653,1.0,4.547129044469474e-09
kce,0.14720866330935173,0.6342923472673908,0.07208728722829832,0.050141546520760305,0.9748866164466207,0.9969873128829423,0.9824625621478706,0.6732548918855357,0.9996410135412733,0.8177873038277893,1.0,1.0,0.5485614557565228,1.0,4.674579795250426e-05
kdtB,0.1362158580797468,0.20127205150795954,0.007199822008853863,0.10005763344528551,0.5697700296565062,0.05800728067002073,0.7668626054690905,0.5269705598704945,0.9999995152526423,0.40319414224804073,1.0,1.0,0.00023182429581464407,1.0,0.9604596074560817
kgd_1~~~kgd_2~~~kgd,0.3138905428937519,0.000773710510924886,1.4580139706166911e-08,6.03722371242311e-08,1.8881662322350083e-39,0.9999999971995248,0.6701453244208867,2.8306445081182254e-05,0.8752983388896001,0.7680397387596262,1.0,1.0,0.9999998860536045,1.0,0.4391001010947702
ksgA,0.23675416231627944,0.5199590359325084,0.009830093345773817,0.0009118219068624384,5.484996007852435e-23,0.012000364854977677,0.9176110660850699,0.7236887413976654,0.9999978870195443,0.7333461690272317,1.0,1.0,0.004692225076991446,1.0,0.9999995918696918
lacA,0.5191342223289478,0.0001320080034161973,6.315447133451145e-06,0.0006473534720464744,0.5499083186552557,0.9374923067718265,0.9122034436675707,0.01928870461171392,0.853808765190989,0.9999999477426237,1.0,1.0,0.9564110590173122,1.0,0.010925820848165008
